SOC,Title,Element_ID,Element_Name,Category,Description,Data_Value
11-9111.00,"Medical and Health Services Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",3.85
11-9111.00,"Medical and Health Services Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",11.54
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",1,None,9.68
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",36.79
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",12.08
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",7.27
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",6.3
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",12.46
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",8.13
11-9121.00,"Natural Sciences Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",7.29
11-9121.01,"Clinical Research Coordinators",3.A.2,"On-Site or In-Plant Training",1,None,9.16
11-9121.01,"Clinical Research Coordinators",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",25.69
11-9121.01,"Clinical Research Coordinators",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",17.02
11-9121.01,"Clinical Research Coordinators",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",27.27
11-9121.01,"Clinical Research Coordinators",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",20.86
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",1,None,40.91
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",9.09
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",9.09
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.09
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",9.09
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",4.55
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",13.64
11-9121.02,"Water Resource Specialists",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",4.55
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",1,None,6.69
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",19.04
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",13.34
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",26.46
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",13.39
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",4.75
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",6.69
11-9131.00,"Postmasters and Mail Superintendents",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",9.63
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",1,None,10.53
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",21.05
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",21.05
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",15.79
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",15.79
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",10.53
11-9141.00,"Property, Real Estate, and Community Association Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5.26
11-9151.00,"Social and Community Service Managers",3.A.2,"On-Site or In-Plant Training",1,None,16.12
11-9151.00,"Social and Community Service Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",19.72
11-9151.00,"Social and Community Service Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",39.94
11-9151.00,"Social and Community Service Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",10.49
11-9151.00,"Social and Community Service Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",11.25
11-9151.00,"Social and Community Service Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",2.48
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",1,None,28
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",20
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",8
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",20
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",8
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",8
11-9161.00,"Emergency Management Directors",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",8
11-9171.00,"Funeral Home Managers",3.A.2,"On-Site or In-Plant Training",1,None,20.84
11-9171.00,"Funeral Home Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",16.49
11-9171.00,"Funeral Home Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",12.49
11-9171.00,"Funeral Home Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",10.72
11-9171.00,"Funeral Home Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",38.67
11-9171.00,"Funeral Home Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",0.8
11-9179.01,"Fitness and Wellness Coordinators",3.A.2,"On-Site or In-Plant Training",1,None,16.67
11-9179.01,"Fitness and Wellness Coordinators",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",37.5
11-9179.01,"Fitness and Wellness Coordinators",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",29.17
11-9179.01,"Fitness and Wellness Coordinators",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",8.33
11-9179.01,"Fitness and Wellness Coordinators",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",8.33
11-9179.02,"Spa Managers",3.A.2,"On-Site or In-Plant Training",1,None,18.72
11-9179.02,"Spa Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",23.97
11-9179.02,"Spa Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",40.59
11-9179.02,"Spa Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",8.58
11-9179.02,"Spa Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",6.96
11-9179.02,"Spa Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",1.18
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",1,None,10.71
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",17.86
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",14.29
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",21.43
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",10.71
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",10.71
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",3.57
11-9199.01,"Regulatory Affairs Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",10.71
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",1,None,4.41
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",5.08
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",14.06
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",12.05
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",13.74
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",30.86
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",18.53
11-9199.02,"Compliance Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",1.27
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",1,None,4.76
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",28.57
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",19.05
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.52
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",14.29
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",14.29
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",4.76
11-9199.08,"Loss Prevention Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",4.76
11-9199.09,"Wind Energy Operations Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",3.23
11-9199.09,"Wind Energy Operations Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",7.95
11-9199.09,"Wind Energy Operations Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",2.93
11-9199.09,"Wind Energy Operations Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",45.51
11-9199.09,"Wind Energy Operations Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",16.58
11-9199.09,"Wind Energy Operations Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",23.79
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",1,None,11.34
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",6.14
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",27.85
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",16.02
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",8.75
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",6.14
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",2.67
11-9199.10,"Wind Energy Development Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",21.09
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",1,None,36.36
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",9.09
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",13.64
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",13.64
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",9.09
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",13.64
11-9199.11,"Brownfield Redevelopment Specialists and Site Managers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",4.55
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.A.2,"On-Site or In-Plant Training",1,None,32.29
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",33.1
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",10.3
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",3.9
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",14.43
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",6
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",1,None,5.18
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",18.69
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",21.12
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",22.07
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",9.92
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",10.11
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",6.29
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",6.62
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",1,None,28.19
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",6.02
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",21.74
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",12.84
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",3.63
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",17.11
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",10.48
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",1,None,27.27
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",22.73
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",9.09
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.09
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",18.18
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",4.55
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",9.09
13-1032.00,"Insurance Appraisers, Auto Damage",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",66.46
13-1032.00,"Insurance Appraisers, Auto Damage",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",1.47
13-1032.00,"Insurance Appraisers, Auto Damage",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",28.39
13-1032.00,"Insurance Appraisers, Auto Damage",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",1.47
13-1032.00,"Insurance Appraisers, Auto Damage",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",2.21
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",30
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",20
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",10
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",20
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",10
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",5
13-1041.01,"Environmental Compliance Inspectors",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",1,None,17.27
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",15.37
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",21.73
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",7.16
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",10.64
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",16.09
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",2.49
13-1041.03,"Equal Opportunity Representatives and Officers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",9.24
13-1041.04,"Government Property Inspectors and Investigators",3.A.2,"On-Site or In-Plant Training",1,None,9
13-1041.04,"Government Property Inspectors and Investigators",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",3.59
13-1041.04,"Government Property Inspectors and Investigators",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",32.3
13-1041.04,"Government Property Inspectors and Investigators",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",43.33
13-1041.04,"Government Property Inspectors and Investigators",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",1.46
13-1041.04,"Government Property Inspectors and Investigators",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",10.32
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",1,None,25
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",15
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",15
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",15
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",20
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",5
13-1041.06,Coroners,3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",5
13-1041.07,"Regulatory Affairs Specialists",3.A.2,"On-Site or In-Plant Training",1,None,15
13-1041.07,"Regulatory Affairs Specialists",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",40
13-1041.07,"Regulatory Affairs Specialists",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",20
13-1041.07,"Regulatory Affairs Specialists",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",10
13-1041.07,"Regulatory Affairs Specialists",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",10
13-1041.07,"Regulatory Affairs Specialists",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",5
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",1,None,20
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",10
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",20
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",10
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",5
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",20
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",5
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5
13-1041.08,"Customs Brokers",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",5
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",1,None,31.82
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",4.55
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",4.55
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",9.09
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",13.64
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",4.55
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",13.64
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",13.64
13-1051.00,"Cost Estimators",3.A.2,"On-Site or In-Plant Training",9,"Over 10 years",4.55
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",1,None,32.29
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",8.32
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",13.99
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",8
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",7.6
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",20.1
13-1071.00,"Human Resources Specialists",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",9.71
13-1074.00,"Farm Labor Contractors",3.A.2,"On-Site or In-Plant Training",1,None,46.65
13-1074.00,"Farm Labor Contractors",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",0.14
13-1074.00,"Farm Labor Contractors",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",1.1
13-1074.00,"Farm Labor Contractors",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",33.41
13-1074.00,"Farm Labor Contractors",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",18.7
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",1,None,10
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",20
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",20
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",15
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",20
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",5
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",5
13-1075.00,"Labor Relations Specialists",3.A.2,"On-Site or In-Plant Training",8,"Over 4 years, up to and including 10 years",5
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",1,None,16.67
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",25
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",16.67
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",12.5
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",16.67
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",6,"Over 1 year, up to and including 2 years",4.17
13-1081.00,Logisticians,3.A.2,"On-Site or In-Plant Training",7,"Over 2 years, up to and including 4 years",8.33
13-1081.01,"Logistics Engineers",3.A.2,"On-Site or In-Plant Training",1,None,25
13-1081.01,"Logistics Engineers",3.A.2,"On-Site or In-Plant Training",2,"Up to and including 1 month",15
13-1081.01,"Logistics Engineers",3.A.2,"On-Site or In-Plant Training",3,"Over 1 month, up to and including 3 months",5
13-1081.01,"Logistics Engineers",3.A.2,"On-Site or In-Plant Training",4,"Over 3 months, up to and including 6 months",15
13-1081.01,"Logistics Engineers",3.A.2,"On-Site or In-Plant Training",5,"Over 6 months, up to and including 1 year",20
